Date Added,category,sellerlink,brand_name,product_count,positive_rating_percentage,rating_count,country,Count of seller brands,Hero Product 1 #ratings,Hero Product 2 #ratings,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,businessaddress,sellerstorefront-url,Sample Brand URL,email_id,phone_number
15-Nov-20,Garden,Seller 886,vitihipsy,1000,84,44,Canada,7,28,22,50,11,16,wuyuanxiyili70hao1401shizhijiuhuliquxiamenshi361000CN,Seller 886-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=vitihipsy,NULL,NULL
15-Nov-20,Garden,Seller 887,Miquelrius,3000,82,38,Other,13,20759,19698,0,0,0,Calle Marquï¿½s de Mondï¿½jar 29-31 1 2MadridMadrid28028ES,Seller 887-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Miquelrius,NULL,NULL
15-Nov-20,Garden,Seller 888,Traedgard Design Store,79,89,167,Germany,7,937,322,0,0,8,Rudolf-Diesel-Str  11FlensburgSchlewig-Holstein24941DE,Seller 888-storefrontlink,https://www.amazon.de/-/en/stores/Traedgard+Design/page/24138FE1-7B8E-44A0-89BE-A4F755CB7E66?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 889,Oumefar,5000,NULL,NULL,Canada,8,0,0,0,0,0,shi ma ming zhu jie22 hao 104 shiDong guan shiTang xia zhenGuang dong sheng523000CN,Seller 889-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Oumefar,NULL,NULL
15-Nov-20,Garden,Seller 890,Eigene Produktion,NULL,86,29,Other,0,0,0,100,50,10,El Llanno 30Pilar de JaraviaAlmeria04648ES,Seller 890-storefrontlink,https://www.amazon.de/-/en/Eigene-Produktion/b/ref=bl_dp_s_web_7097626031?ie=UTF8&node=7097626031&field-lbr_brands_browse-bin=Eigene+Produktion,NULL,NULL
15-Nov-20,Garden,Seller 891,Wakects,2000,68,38,Canada,5,33,31,29,38,29,jin niu qu tian hui zhen jie daotian xin lu 490hao 2dong 1ceng 4haoCheng du shiSi chuan sheng610000CN,Seller 891-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Wakects,NULL,NULL
15-Nov-20,Garden,Seller 892,Uonlytech,10000,77,31,Canada,10,44,27,0,18,19,zongshijidi6dong2lou206shijiqu000025haotongshashequdongchengkejigongyeyuan1haodongguanshidongchengjiedaoguangdong523000CN,Seller 892-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Uonlytech,NULL,NULL
15-Nov-20,Garden,Seller 893,vivitoch,2000,79,28,Canada,15,1904,593,33,20,18,songjiangqvxinbinzhenxinlvlu398haoshanghaishishanghaishi201600CN,Seller 893-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=vivitoch,NULL,NULL
15-Nov-20,Garden,Seller 894,Relaxdays,702,87,82,Other,13,9291,5164,11,16,11,Habraken 2327VeldhovenNiederlande5507TKNL,Seller 894-storefrontlink,https://www.amazon.de/-/en/Relaxdays/b/ref=bl_dp_s_web_7099205031?ie=UTF8&node=7099205031&field-lbr_brands_browse-bin=Relaxdays,NULL,NULL
15-Nov-20,Garden,Seller 895,Viwanda,491,98,247,Germany,12,272,215,0,0,2,Wilder-Mann-Str 45Dresdennull01129DE,Seller 895-storefrontlink,https://www.amazon.de/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Viwanda,NULL,NULL
15-Nov-20,Garden,Seller 896,viz-uk wear,1000,96,25,Other,16,4459,1742,0,0,4,"unit 1, oaklands business center64-68 elm groveworthingwest sussexBN115LHGB",Seller 896-storefrontlink,https://www.amazon.de/-/en/viz-uk-wear/b/ref=bl_dp_s_web_20300558031?ie=UTF8&node=20300558031&field-lbr_brands_browse-bin=viz-uk+wear,VIZUK,NULL
15-Nov-20,Garden,Seller 897,vkospy,7000,78,23,Canada,11,15,5,0,0,17,yanjizhen panyucunyudongzu29haomuyangxianjiangsusheng223600CN,Seller 897-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=vkospy,vcwspf7@163.com,NULL
15-Nov-20,Garden,Seller 898,RXFSP,86,50,6,Canada,15,1058,474,0,0,75,datianxianjunxizhenchiyanlu10haoBchuang106shihaijiwangshangxunichanyeyuan2626haosanmingshifujiansheng365000CN,Seller 898-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=RXFSP,NULL,NULL
15-Nov-20,Garden,Seller 899,Mlian,472,76,25,Canada,6,1804,46,0,25,24,Jinniuqu Huangzhongjie 8 Hao 3 Lou 5 HaoChengduSichuan610000CN,Seller 899-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=Mlian,NULL,NULL
15-Nov-20,Garden,Seller 900,Vileda Store,NULL,96,4204,Germany,0,0,0,2,3,3,Nordring 98aNuernberg90409DE,Seller 900-storefrontlink,https://www.amazon.de/-/en/stores/Vileda+GmbH+%28Parent%29/page/896A5CC5-618B-4EF0-8CAB-386A728A418E?ref_=ast_bln,Impressum,NULL
15-Nov-20,Garden,Seller 901,Unbekannt,42,96,113,Germany,16,110,105,0,0,2,Neumann-Reichardt-Str  27-33Haus 16Hamburg22041DE,Seller 901-storefrontlink,https://www.amazon.de/-/en/Unbekannt/b/ref=bl_dp_s_web_19533614031?ie=UTF8&node=19533614031&field-lbr_brands_browse-bin=Unbekannt,safa@online.de,NULL
15-Nov-20,Garden,Seller 902,Vogueing Tool,2000,100,5,Canada,9,4,2,0,0,0,Xilingquqiaohuyilugezhoubashangyejieb70YichangHubei443000CN,Seller 902-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Vogueing+Tool,NULL,NULL
15-Nov-20,Garden,Seller 903,vogueyouth,1000,73,33,Canada,8,6,1,0,0,27,LUOHUQUGUIYUANJIEDAOSHENNANDONGLUJINGJI100DASHAAZUO2102SHISHENZHENSHIGUANGDONGSHENG518001CN,Seller 903-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=vogueyouth,NULL,NULL
15-Nov-20,Garden,Seller 904,vidaXL,1000,84,155,Canada,2,902,839,16,14,12,"Pinghuxilu,gantangzhenhuangshanquHuangshanAnhui245700CN",Seller 904-storefrontlink,https://www.amazon.de/-/en/vidaXL/b/ref=bl_dp_s_web_20038948031?ie=UTF8&node=20038948031&field-lbr_brands_browse-bin=vidaXL,NULL,NULL
15-Nov-20,Garden,Seller 905,Die Vogelvilla,455,95,204,Germany,15,5,4,0,0,0,Oldenburger Str  26HeselNiedersachsen26835DE,Seller 905-storefrontlink,https://www.amazon.de/-/en/Die-Vogelvilla/b/ref=bl_dp_s_web_19334755031?ie=UTF8&node=19334755031&field-lbr_brands_browse-bin=Die+Vogelvilla,post@vollwaren.de,NULL
15-Nov-20,Garden,Seller 906,voloki,1000,72,25,Canada,3,102,44,0,0,28,tianhequshadongwuxiang2haoguangzhoushiguangdongsheng510000CN,Seller 906-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=voloki,NULL,NULL
15-Nov-20,Garden,Seller 907,VOLORE,3000,50,2,Canada,3,2,2,0,0,50,gaoxinquzhangbajiebanfenhuinanlutaihuajinmaoguoji4haolou24ceng101haofang-002haoxianshiShanxisheng710000CN,Seller 907-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=VOLORE,NULL,NULL
15-Nov-20,Garden,Seller 908,emu,720,93,88,Other,15,812,461,0,33,22,37 rue des OrmesRAMONVILLE SAINT-AGNE31520FR,Seller 908-storefrontlink,https://www.amazon.de/-/en/emu/b/ref=bl_dp_s_web_6837421031?ie=UTF8&node=6837421031&field-lbr_brands_browse-bin=emu,NULL,NULL
15-Nov-20,Garden,Seller 909,SC Johnson,4000,83,6,Other,15,8235,4725,0,25,25,"VIALE VENEZIA GIULIA, 115ore 8,00-13,30 / 17,30-21,00AndriaBT76123IT",Seller 909-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=drugstore&field-keywords=SC+Johnson,NULL,NULL
15-Nov-20,Garden,Seller 910,NEUFDAY,7000,NULL,NULL,Canada,11,6,5,0,0,0,Long gang qu ping di jie dao liu lian she qulao wei lu 25 hao 101Shen zhen shiLong gang quGuang dong sheng518116CN,Seller 910-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=NEUFDAY,NULL,NULL
15-Nov-20,Garden,Seller 911,Votoka,95,96,211,Germany,15,755,390,0,3,3,Spï¿½cker Straï¿½e33Bruchsal76646DE,Seller 911-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Votoka,volz.karl@googlemail.com,7221
15-Nov-20,Garden,Seller 912,PRIMA GARDEN Store,597,97,1022,Germany,16,2073,1827,4,3,2,Graf-Zeppelin-Str 5PenzingBayern86929DE,Seller 912-storefrontlink,https://www.amazon.de/-/en/stores/PRIMA+GARDEN/page/11EE005B-7840-4845-9DF2-168B1B45B052?ref_=ast_bln,support@stolzgmbh.de,8191
15-Nov-20,Garden,Seller 913,PaellaWorld,227,92,37,Germany,13,284,186,0,0,3,Vomadi Groï¿½&Internethandel UG (haftungsbeschrï¿½nkt)Spessartstraï¿½e 2aBad SalzschlirfHessen36364DE,Seller 913-storefrontlink,https://www.amazon.de/-/en/PaellaWorld/b/ref=bl_dp_s_web_18699377031?ie=UTF8&node=18699377031&field-lbr_brands_browse-bin=PaellaWorld,NULL,NULL
15-Nov-20,Garden,Seller 914,vonHermine,226,100,24,Germany,12,24,23,0,0,0,Gerdehï¿½user Weg7HermannsburgNiedersachsen29320DE,Seller 914-storefrontlink,https://www.amazon.de/-/en/vonHermine/b/ref=bl_dp_s_web_10656906031?ie=UTF8&node=10656906031&field-lbr_brands_browse-bin=vonHermine,amazon@vonhermine.de,49
15-Nov-20,Garden,Seller 915,Mangal,151,86,91,Germany,13,535,517,0,0,11,Spessartstraï¿½e2aBad Salzschlirf36364DE,Seller 915-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Mangal,NULL,NULL
15-Nov-20,Garden,Seller 916,Toys,50000,88,1549,Germany,14,2812,2568,8,12,10,Kirchgasse52Hassloch67454DE,Seller 916-storefrontlink,https://www.amazon.de/-/en/Toys/b/ref=bl_dp_s_web_18235042031?ie=UTF8&node=18235042031&field-lbr_brands_browse-bin=Toys,NULL,49
15-Nov-20,Garden,Seller 917,Voodoo Street,59,94,17,Other,2,59,57,0,0,6,,Seller 917-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=automotive&field-keywords=Voodoo+Street,NULL,NULL
15-Nov-20,Garden,Seller 918,Voolok,2000,100,2,Canada,2,2,2,0,0,0,LouFanXianChengTaiYunShiLouFanXianDianZiShangWuXieHuiC27ShiTaiYuanShiShanXiSheng030300CN,Seller 918-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Voolok,NULL,NULL
15-Nov-20,Garden,Seller 919,YULINGSTYLE,4000,81,16,Canada,1,4,3,100,33,19,luo hu qu nanhu jiedao luo huqiaoshequjianshelu1016haodunxindasha dunxin5Dshenzhenshiguang dong518000CN,Seller 919-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YULINGSTYLE,NULL,NULL
15-Nov-20,Garden,Seller 920,VOUNOT Store,26,96,28,Other,1,1312,745,0,0,0,ROOM 517 NEW CITY CENTRE2 LEI YUE MUN ROAD KWUN TONGKLHONG KONGHK,Seller 920-storefrontlink,https://www.amazon.de/-/en/stores/VOUNOT/page/23A63ED4-02EB-40FA-91A2-855FF9E0B56A?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 921,VOXTRADE,91,97,121,Germany,3,208,160,0,3,3,An den Angerwiesen16Bad Lausick04651DE,Seller 921-storefrontlink,https://www.amazon.de/-/en/VOXTRADE/b/ref=bl_dp_s_web_18519864031?ie=UTF8&node=18519864031&field-lbr_brands_browse-bin=VOXTRADE,NULL,NULL
15-Nov-20,Garden,Seller 922,szyzl88,2000,88,24,Canada,16,127,100,0,0,13,pinganjiewuxiang5haobeihaishiguangxi536000CN,Seller 922-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=szyzl88,NULL,NULL
15-Nov-20,Garden,Seller 923,Oeasy,400,100,4,Canada,8,31,14,0,0,0,haidongshichangshuiguohangpotouquzhanjiangshizhanjiangshi524057CN,Seller 923-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Oeasy,NULL,NULL
15-Nov-20,Garden,Seller 924,VSOO,393,NULL,NULL,Canada,3,20,8,0,0,0,jiefangxilu126haodishuijiashuyuan1haolou3danyuan502linfenshiyaoduqushanxisheng041000CN,Seller 924-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=VSOO,NULL,NULL
15-Nov-20,Garden,Seller 925,VPlus,542,100,5,Canada,2,45,5,0,0,0,jiang han qu wan song yuan lu 103 hao tong cheng da shaA dong 4 dan yuan 18F 1801(qi shun ban shang wu mi shu-0022)wuhanhubei430000CN,Seller 925-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=VPlus,NULL,NULL
15-Nov-20,Garden,Seller 926,shenguang,6000,NULL,NULL,Canada,1,1,0,0,0,0,Jiangyangqutaianzhenjiugudadaosiduan9Haofu18?19?20Hao?Zizhushenbao?LuzhoushiSichuansheng646000CN,Seller 926-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=shenguang,NULL,NULL
15-Nov-20,Garden,Seller 927,Technoline Store,NULL,94,1656,Germany,0,0,0,8,7,5,VTN GmbHAm Kohlhof 1HemslingenNiedersachsen27386DE,Seller 927-storefrontlink,https://www.amazon.de/-/en/stores/technoline/page/1BB6DB7A-30C4-4E27-87B2-2A680DAD187B?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 928,VunKo,78,50,2,Canada,1,6,4,0,0,0,Room 403 NO  207 Houkeng Qianshe Huli Dt XiamenFujian361016CN,Seller 928-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=VunKo,NULL,NULL
15-Nov-20,Garden,Seller 929,VVU,3000,100,3,Canada,3,84,63,0,0,0,pingshanï¿½quï¿½longï¿½tianï¿½jiedaoï¿½zhukengï¿½shequluoï¿½fengï¿½luï¿½69haoï¿½101Shenzhenï¿½shizhongguo518118CN,Seller 929-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=VVU,NULL,NULL
15-Nov-20,Garden,Seller 930,VVXXMO,1000,96,27,Canada,3,57,16,0,0,4,jingjijishukaifaquxianrenqiaojuweihuidahanlu8haojiazhulou1?2loudishihunansheng417000CN,Seller 930-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=VVXXMO,NULL,NULL
15-Nov-20,Garden,Seller 931,KAMELUN,1000,100,1,Canada,1,0,0,0,0,0,donghaidajiexi67-5-201yingkoushiliaoningsheng115000CN,Seller 931-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=KAMELUN,NULL,NULL
15-Nov-20,Garden,Seller 932,Vxhohdoxs,3000,89,19,Canada,10,25,6,0,0,11,yunhequnanchuanloucun135haocangzhoushihebeisheng61014CN,Seller 932-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Vxhohdoxs,NULL,NULL
15-Nov-20,Garden,Seller 933,YJWLO,50000,100,1,Canada,3,0,0,0,0,0,huangpoqupanlongchengjingjikaifaquhankouhupanyiqiyidong1-12haowuhanshihubeisheng430000CN,Seller 933-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=YJWLO,NULL,NULL
15-Nov-20,Garden,Seller 934,XYXH,694,NULL,NULL,Canada,1,1,0,0,0,0,LiShiQuLongShanLu9HaolvliangshiShanXiSheng033099CN,Seller 934-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XYXH,NULL,NULL
15-Nov-20,Garden,Seller 935,Wagner Automaten,1000,99,304,Germany,15,2443,1363,0,0,1,Gewerbestr 5BuchBayern89290DE,Seller 935-storefrontlink,https://www.amazon.de/-/en/Wagner-Automaten/b/ref=bl_dp_s_web_1700112031?ie=UTF8&node=1700112031&field-lbr_brands_browse-bin=Wagner+Automaten,Impressum,7343
15-Nov-20,Garden,Seller 936,WHAIYAN-Sichtschutznetz Sonnensegel,938,NULL,NULL,Canada,5,0,0,0,0,0,lv liang li shi qu tian jia hui jie dao banche jia wan cun 23 haolv liang shishan xi sheng033000CN,Seller 936-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WHAIYAN-Sichtschutznetz+Sonnensegel,NULL,NULL
15-Nov-20,Garden,Seller 937,Unuber,1000,66,61,Canada,8,20,11,10,14,31,nan shan qu nan shan jie dao nan hai da dao xiyang guang hua yi da sha 1 dong 4FG-21shen zhen shi518000CN,Seller 937-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Unuber,NULL,NULL
15-Nov-20,Garden,Seller 938,Wallario Store,20000,98,497,Germany,11,113,91,3,1,2,Karl-Liebknecht-Str  102CottbusBrandenburg03046DE,Seller 938-storefrontlink,https://www.amazon.de/-/en/stores/Wallario/page/471180E5-381F-4111-9A17-BCC2A5EA24E0?ref_=ast_bln,amazon@posterdepot.de,NULL
15-Nov-20,Garden,Seller 939,Zwilling Store,333,93,14,Germany,15,411,261,0,0,0,Preuï¿½enstr 48bWilhelmshavenNiedersachsen26388DE,Seller 939-storefrontlink,https://www.amazon.de/-/en/stores/ZWILLING/page/D23CC5AE-5703-4FD9-9FBF-439A9900F0D5?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 940,NoblePlacemat,7000,75,4,Canada,11,26,12,0,0,50,YingZeXiDaJie119HaoGongYuanShiDaiChengBZuo0526HaoWanBaiLinQuTaiYuanShi030053CN,Seller 940-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=NoblePlacemat,NULL,NULL
15-Nov-20,Garden,Seller 941,Walter,105,96,588,Other,3,125,88,5,3,4,Gewerbeparkstraï¿½e9Anif5081AT,Seller 941-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Walter,NULL,NULL
15-Nov-20,Garden,Seller 942,Wamat,362,96,842,Germany,16,615,489,4,6,3,Kirchenstrasse7Hohenfelde25358DE,Seller 942-storefrontlink,https://www.amazon.de/-/en/Wamat/b/ref=bl_dp_s_web_18581449031?ie=UTF8&node=18581449031&field-lbr_brands_browse-bin=Wamat,office2@wamat.de,NULL
15-Nov-20,Garden,Seller 943,Wandtattoo Loft,3000,99,394,Germany,3,895,121,0,0,1,Alter Hafen Nord 215RostockMecklenburg-Vorpommern18069DE,Seller 943-storefrontlink,https://www.amazon.de/-/en/Wandtattoo-Loft/b/ref=bl_dp_s_web_16449464031?ie=UTF8&node=16449464031&field-lbr_brands_browse-bin=Wandtattoo+Loft,anfrage@abswerbestudio.de,038120268880&br;
15-Nov-20,Garden,Seller 944,QSSYMM,50000,100,2,Canada,3,0,0,0,0,0,GanMaZhenYangZhuangCunDaWanZi312HaoLianYunGangShiGanYuQuJiangSuSheng222100CN,Seller 944-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=QSSYMM,NULL,NULL
15-Nov-20,Garden,Seller 945,Yaxinduobao,10000,NULL,NULL,Canada,2,0,0,0,0,0,chengdushijinniuquxihuadadao16haochengduhuaqiaochenggongyuanguangchangneiyicengF1101-Chaochengdushisichuansheng610000CN,Seller 945-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Yaxinduobao,NULL,NULL
15-Nov-20,Garden,Seller 946,BCLGCF,2000,100,1,Canada,2,1,1,0,0,0,YingPanJieBanWangCunYangGuangHuaTingDiErZhuang 9Ceng 907HaoTaiYuanShiXiaoDianQuShanXiSheng030000CN,Seller 946-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=BCLGCF,NULL,NULL
15-Nov-20,Garden,Seller 947,Riva776Yale,817,81,16,Canada,14,117,87,0,8,13,LONG SHAN XIAN XING LONG JIE DAO WANG CHENG SHE QU 44 HAOXIANG XI TU JIA ZU MIAO ZU ZI ZHI ZHOUHU NAN SHENG416800CN,Seller 947-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=pets&field-keywords=Riva776Yale,NULL,NULL
15-Nov-20,Garden,Seller 948,ZOJIRUSHI,10000,92,159,Other,16,86856,37716,0,8,6,MARUYAMACHO28-1 8th FloorSHIBUYAKUTOKYO1500044JP,Seller 948-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=ZOJIRUSHI,NULL,NULL
15-Nov-20,Garden,Seller 949,Unbekannt,1000,0,2,Canada,12,3,1,0,100,100,XinChengDong QiHaoQu53Hao 2cengQingYuanShiGuangDongSheng511500CN,Seller 949-storefrontlink,https://www.amazon.de/-/en/Unbekannt/b/ref=bl_dp_s_web_19533614031?ie=UTF8&node=19533614031&field-lbr_brands_browse-bin=Unbekannt,NULL,NULL
15-Nov-20,Garden,Seller 950,NICI Store,3000,97,70,Germany,16,1778,1570,0,0,1,Herdweg19Unteregg87782DE,Seller 950-storefrontlink,https://www.amazon.de/-/en/stores/NICI/page/357520D9-AA51-437D-B9EE-10C9FDEE14C0?ref_=ast_bln,warenhandelwarmisried@web.de,NULL
15-Nov-20,Garden,Seller 951,OTTER Store,806,100,50,Germany,15,1650,985,0,0,0,Warendorfer Str 67Mï¿½nster48145DE,Seller 951-storefrontlink,https://www.amazon.de/-/en/stores/OTTER/page/5B8B3E6A-1A48-47D3-921D-11B4A851E21F?ref_=ast_bln,NULL,NULL
15-Nov-20,Garden,Seller 952,vidaXL,2000,100,3,Canada,4,902,351,0,0,0,"A043, Business Building, No  5Huancheng East Road, Beilin DistrictXi'anShaanxi710000CN",Seller 952-storefrontlink,https://www.amazon.de/-/en/vidaXL/b/ref=bl_dp_s_web_20038948031?ie=UTF8&node=20038948031&field-lbr_brands_browse-bin=vidaXL,NULL,NULL
15-Nov-20,Garden,Seller 953,Yolocal,10000,100,1,Other,2,0,0,0,0,0,45 Severn RoadCulchethWARRINGTONUnited KingdomWA3 5EDGB,Seller 953-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_sl_s_wa_web_193707031?ie=UTF8&node=193707031&field-brandtextbin=Yolocal,NULL,NULL
15-Nov-20,Garden,Seller 954,Flags4You,4000,100,13,Other,16,483,146,0,0,0,,Seller 954-storefrontlink,https://www.amazon.de/-/en/Flags4You/b/ref=bl_dp_s_web_1687314031?ie=UTF8&node=1687314031&field-lbr_brands_browse-bin=Flags4You,NULL,NULL
15-Nov-20,Garden,Seller 955,Bayrol,556,88,25,Other,15,1323,1289,0,0,8,Waagner-Biro-Straï¿½e 47/ Top 1GrazSteiermark8020AT,Seller 955-storefrontlink,https://www.amazon.de/-/en/Bayrol/b/ref=bl_dp_s_web_18238860031?ie=UTF8&node=18238860031&field-lbr_brands_browse-bin=Bayrol,NULL,NULL
15-Nov-20,Garden,Seller 956,Tetra Store,1000,90,847,Germany,15,5329,5047,6,7,7,wasserflora - Aquaristik und GartenteichIndustriestraï¿½e 3Wï¿½rselenNRW52146DE,Seller 956-storefrontlink,https://www.amazon.de/-/en/stores/Tetra/page/DCE34886-C391-4ADB-953C-11124A982133?ref_=ast_bln,info@wasserflora.de,2405
15-Nov-20,Garden,Seller 957,wasserkaskaden,36,86,43,Germany,2,180,117,0,9,12,"Zum Hainhof 3Hess, Lichtenauhessen37235DE",Seller 957-storefrontlink,https://www.amazon.de/wasserkaskaden/b/ref=bl_dp_s_web_4212344031?ie=UTF8&node=4212344031&field-lbr_brands_browse-bin=wasserkaskaden,NULL,NULL
15-Nov-20,Garden,Seller 958,wasserpfeifenversand,365,91,11,Germany,15,1117,1065,0,0,9,Im Lindenhof1Hennef (sieg)53773DE,Seller 958-storefrontlink,https://www.amazon.de/-/en/wasserpfeifenversand/b/ref=bl_dp_s_web_2439251031?ie=UTF8&node=2439251031&field-lbr_brands_browse-bin=wasserpfeifenversand,NULL,NULL
15-Nov-20,Garden,Seller 959,Wasserpflanzen Wolff Store,357,96,267,Germany,2,178,166,0,0,2,Schï¿½nthal5Langerwehe52379DE,Seller 959-storefrontlink,https://www.amazon.de/-/en/stores/+Wasserpflanzen+Wolff/page/E8506975-F16C-4F25-89E6-EFDBAF50BC2A?ref_=ast_bln,wasserpflanzen@tonline.de,2423408644
15-Nov-20,Garden,Seller 960,Wateralone,2000,71,21,Canada,1,47,15,0,0,24,cuizhujiedaotaininglu28haobaishidahuayuanyiqibaijingyuan6dong5Fluohuqushenzhenshi518001CN,Seller 960-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Wateralone,NULL,NULL
15-Nov-20,Garden,Seller 961,ZGYQGOO,30000,67,12,Canada,16,7,3,0,20,25,KeLanXianLanYiZhenYangHaoTaCun126HaoXinZhouShanXi036399CN,Seller 961-storefrontlink,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=ZGYQGOO,NULL,NULL
